Project ID,Project Name,Number,Street,Borough,Council District,Latitude (Internal),Longitude (Internal),Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,All Counted Units,Total Units
60034,RENEWAL HDFC.GHPP.FY17,2666,VALENTINE AVENUE,Bronx,15,40.86568453,-73.89282395,No,Non Prevailing Wage,0,0,0,11
60034,RENEWAL HDFC.GHPP.FY17,2690,VALENTINE AVENUE,Bronx,15,40.86628803,-73.89246505,No,Non Prevailing Wage,0,0,0,11
60034,RENEWAL HDFC.GHPP.FY17,2698,VALENTINE AVENUE,Bronx,15,40.86648552,-73.89233095,No,Non Prevailing Wage,0,0,0,10
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,17,EAST 92 STREET,Brooklyn,41,40.66374906,-73.92924381,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,978,LENOX ROAD,Brooklyn,41,40.65611456,-73.92300243,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,556,SCHENECTADY AVENUE,Brooklyn,41,40.65999457,-73.93451366,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,195-09,119 AVENUE,Queens,27,40.69076067,-73.75524928,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,146-10,123 AVENUE,Queens,28,40.6754127,-73.79195179,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,221-02,131 AVENUE,Queens,31,40.68188931,-73.74627533,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,101-64,132 STREET,Queens,28,40.69117653,-73.81476815,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,91-09 1/2,138 PLACE,Queens,24,40.69978032,-73.81241087,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,218-38,140 AVENUE,Queens,31,40.67185436,-73.7551348,No,Non Prevailing Wage,0,0,1,1
64085,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,123-25,152 STREET,Queens,28,40.67553044,-73.78878251,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,145-07,167 STREET,Queens,31,40.66371737,-73.77457132,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,104-17,187 STREET,Queens,27,40.70529362,-73.76956522,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,115-46,198 STREET,Queens,27,40.69619537,-73.755269,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,113-10,201 STREET,Queens,27,40.70121953,-73.75455088,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,111-33,205 STREET,Queens,27,40.70436917,-73.75135457,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,109-11,208 STREET,Queens,27,40.70892439,-73.74958099,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,115-69,224 STREET,Queens,27,40.69698443,-73.73479311,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,131-68,225 STREET,Queens,31,40.67922221,-73.74417275,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,228-39,MENTONE AVENUE,Queens,31,40.66731733,-73.74631634,No,Non Prevailing Wage,0,0,1,1
51950,HABITAT-NYC SINGLE FAMILY HOMES PHASE II,107-16,REMINGTON STREET,Queens,28,40.68960646,-73.8063924,No,Non Prevailing Wage,0,0,1,1
52985,788 FOX STREET HDFC.HUDMF.FY17,788,FOX STREET,Bronx,8,40.81646473,-73.89703261,No,Prevailing Wage,40,9,52,52
64106,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,1,1
64088,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,1,1
64645,39 WEST 23RD STREET,39,WEST 23 STREET,Manhattan,3,40.742526,-73.99094564,No,Non Prevailing Wage,0,0,2,35
64645,39 WEST 23RD STREET,22,WEST 24 STREET,Manhattan,3,40.74274009,-73.99085539,No,Non Prevailing Wage,0,0,2,9
44332,HOPKINSON/PARK PLACE,1900A,PARK PLACE,Brooklyn,41,40.67131744,-73.91459267,No,Non Prevailing Wage,0,0,7,7
44332,HOPKINSON/PARK PLACE,1900B,PARK PLACE,Brooklyn,41,40.67131744,-73.91459267,No,Non Prevailing Wage,0,0,10,10
44332,HOPKINSON/PARK PLACE,416,THOMAS S BOYLAND STREET,Brooklyn,41,40.67107587,-73.91454972,No,Non Prevailing Wage,0,0,8,8
64087,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
64086,CONFIDENTIAL,----,----,Bronx,13,,,No,Non Prevailing Wage,0,0,1,1
65097,2139 THIRD AVENUE,2139,3 AVENUE,Manhattan,8,40.79839603,-73.93933288,No,Non Prevailing Wage,0,0,5,21
58876,NEW VISION COMMUNITY REDEVELOPMENT HDFC,455,EAST 138 STREET,Bronx,8,40.80857877,-73.9209043,No,Non Prevailing Wage,93,2,97,97
58876,NEW VISION COMMUNITY REDEVELOPMENT HDFC,440,EAST 156 STREET,Bronx,17,40.82012943,-73.9144342,No,Non Prevailing Wage,94,1,97,97
61655,123 HOPE STREET,123,HOPE STREET,Brooklyn,34,40.712459,-73.95314343,No,Non Prevailing Wage,0,0,19,131
63870,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,1,1
63868,CONFIDENTIAL,----,----,Queens,20,,,No,Non Prevailing Wage,0,0,1,1
63869,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,1,1
63867,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
60427,HP 109TH STREET HDFC.HUDMF.FY17,200,MANHATTAN AVENUE,Manhattan,7,40.80024122,-73.95984308,Yes,Non Prevailing Wage,14,1,17,17
60427,HP 109TH STREET HDFC.HUDMF.FY17,133,WEST 104 STREET,Manhattan,7,40.79875257,-73.96518584,Yes,Non Prevailing Wage,21,3,27,27
60427,HP 109TH STREET HDFC.HUDMF.FY17,204,MANHATTAN AVENUE,Manhattan,7,40.80024122,-73.95984308,Yes,Non Prevailing Wage,15,5,23,23
60427,HP 109TH STREET HDFC.HUDMF.FY17,12,WEST 109 STREET,Manhattan,7,40.80024122,-73.95984308,Yes,Non Prevailing Wage,28,2,35,35
60427,HP 109TH STREET HDFC.HUDMF.FY17,20,WEST 109 STREET,Manhattan,7,40.80024122,-73.95984308,Yes,Non Prevailing Wage,20,3,24,24
63866,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,1,1
63865,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
58388,COMUNILIFE. 1815 WEST FARMS ROAD,1815,WEST FARMS ROAD,Bronx,17,40.83664648,-73.88251701,No,Non Prevailing Wage,80,0,81,81
63864,CONFIDENTIAL,----,----,Queens,22,,,No,Non Prevailing Wage,0,0,1,1
52989,635 4TH AVENUE,635,4 AVENUE,Brooklyn,38,40.66381458,-73.99403456,No,Non Prevailing Wage,0,0,12,91
63863,CONFIDENTIAL,----,----,Queens,24,,,No,Non Prevailing Wage,0,0,1,1
58756,977 MANHATTAN AVENUE,977,MANHATTAN AVENUE,Brooklyn,33,40.73254589,-73.95502001,No,Non Prevailing Wage,0,0,3,14
63860,CONFIDENTIAL,----,----,Bronx,17,,,No,Non Prevailing Wage,0,0,1,1
65071,74 WEST TREMONT AVENUE,74,WEST TREMONT AVENUE,Bronx,14,40.85085453,-73.91184274,No,Non Prevailing Wage,0,0,7,34
58966,ALEMBIC. 1880 BOSTON ROAD,1880,BOSTON ROAD,Bronx,17,40.8392129,-73.88262813,No,Prevailing Wage,167,0,168,168
60249,FOX STREET PRC,1000,FOX STREET,Bronx,17,40.82291169,-73.89358295,No,Non Prevailing Wage,0,60,120,120
60249,FOX STREET PRC,960,SIMPSON STREET,Bronx,17,40.82165366,-73.89256246,No,Non Prevailing Wage,8,32,80,80
63348,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,2,2
63349,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,2,2
63738,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,1,1
55264,THESSALONIA MANOR,960,PROSPECT AVENUE,Bronx,17,40.82262341,-73.89961367,No,Non Prevailing Wage,36,0,120,120
58625,ONE FLUSHING,133-45,41 AVENUE,Queens,20,40.75788784,-73.83071391,No,Non Prevailing Wage,0,66,232,232
60319,VILLA GARDENS,16,EAST 204 STREET,Bronx,11,40.87481977,-73.88798918,No,Non Prevailing Wage,0,0,53,53
60342,TILDEN TOWERS HOUSING CO. INC.,3511,BARNES AVENUE,Bronx,12,40.87720181,-73.86228578,No,Non Prevailing Wage,1,53,126,126
60777,477 LENOX AVENUE HDFC.HUDMF.FY17,477,LENOX AVENUE,Manhattan,9,40.81349604,-73.94181542,Yes,Non Prevailing Wage,8,3,12,12
63372,Village East Towers (HDC),162,AVENUE C,Manhattan,2,40.72608562,-73.97647312,No,Prevailing Wage,0,0,158,158
63372,Village East Towers (HDC),411,EAST 10 STREET,Manhattan,2,40.72608562,-73.97647312,No,Prevailing Wage,0,0,188,188
63372,Village East Towers (HDC),710,EAST 11 STREET,Manhattan,2,40.72608562,-73.97647312,No,Prevailing Wage,0,0,72,72
63372,Village East Towers (HDC),711,EAST 11 STREET,Manhattan,2,40.72608562,-73.97647312,No,Prevailing Wage,0,0,16,16
44282,NYCHA FULTON HOUSES,425,WEST 18 STREET,Manhattan,3,40.74421153,-74.00480337,No,Non Prevailing Wage,0,32,160,160
44339,BRONX COMMONS,435,EAST 162 STREET,Bronx,17,40.82452702,-73.91152714,No,Non Prevailing Wage,46,60,305,305
58864,US LOTTPORT HDFC.YR15.FY2017,450,HERZL STREET,Brooklyn,42,40.65861895,-73.91306632,No,Non Prevailing Wage,0,5,6,6
58864,US LOTTPORT HDFC.YR15.FY2017,463,HERZL STREET,Brooklyn,42,40.65837967,-73.91242148,No,Non Prevailing Wage,2,12,16,16
58864,US LOTTPORT HDFC.YR15.FY2017,30,LOTT AVENUE,Brooklyn,42,40.6569636,-73.9127333,No,Non Prevailing Wage,0,3,4,4
58864,US LOTTPORT HDFC.YR15.FY2017,54,LOTT AVENUE,Brooklyn,42,40.6570892,-73.91187895,No,Non Prevailing Wage,1,3,6,6
58864,US LOTTPORT HDFC.YR15.FY2017,80,NEWPORT STREET,Brooklyn,42,40.65861567,-73.9123563,No,Non Prevailing Wage,0,5,6,6
58864,US LOTTPORT HDFC.YR15.FY2017,903,SARATOGA AVENUE,Brooklyn,42,40.65841405,-73.91434248,No,Non Prevailing Wage,2,6,11,11
58864,US LOTTPORT HDFC.YR15.FY2017,2255,STRAUSS STREET,Brooklyn,42,40.65856707,-73.91342321,No,Non Prevailing Wage,0,4,6,6
58864,US LOTTPORT HDFC.YR15.FY2017,2256,STRAUSS STREET,Brooklyn,42,40.65848241,-73.91398918,No,Non Prevailing Wage,1,4,6,6
58889,KENMORE HALL ASSOCIATES LP.YR15.FY17,143,EAST 23 STREET,Manhattan,2,40.73950328,-73.98401755,No,Non Prevailing Wage,39,7,327,327
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2158,2 AVENUE,Manhattan,8,40.79352169,-73.93991155,No,Non Prevailing Wage,0,2,13,13
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2161,2 AVENUE,Manhattan,8,40.79402693,-73.94030476,No,Non Prevailing Wage,0,2,4,4
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2164,2 AVENUE,Manhattan,8,40.79386194,-73.93971261,No,Non Prevailing Wage,0,1,3,3
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2284,2 AVENUE,Manhattan,8,40.79774694,-73.93684137,No,Non Prevailing Wage,0,6,9,9
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2291 1/2,2 AVENUE,Manhattan,8,40.79815893,-73.93735746,No,Non Prevailing Wage,0,8,11,11
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2330,2 AVENUE,Manhattan,8,40.79915717,-73.93583594,No,Non Prevailing Wage,0,3,3,3
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2349,2 AVENUE,Manhattan,8,40.79998344,-73.93601935,No,Non Prevailing Wage,0,7,9,9
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,162,EAST 105 STREET,Manhattan,8,40.79109573,-73.94623728,No,Non Prevailing Wage,0,4,5,5
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,11,EAST 109 STREET,Manhattan,9,40.79609231,-73.94880475,No,Non Prevailing Wage,1,14,24,24
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,15,EAST 109 STREET,Manhattan,9,40.79604285,-73.94868921,No,Non Prevailing Wage,1,12,24,24
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,16,EAST 109 STREET,Manhattan,9,40.79565322,-73.94895316,No,Non Prevailing Wage,0,3,10,10
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,18,EAST 109 STREET,Manhattan,9,40.79562299,-73.94887373,No,Non Prevailing Wage,0,6,10,10
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,22,EAST 109 STREET,Manhattan,9,40.79554331,-73.94868599,No,Non Prevailing Wage,4,8,15,15
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,24,EAST 109 STREET,Manhattan,9,40.79549935,-73.9485849,No,Non Prevailing Wage,0,8,15,15
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,26,EAST 109 STREET,Manhattan,9,40.79545814,-73.94848741,No,Non Prevailing Wage,0,7,14,14
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,18,EAST 110 STREET,Manhattan,9,40.79626781,-73.94844706,No,Non Prevailing Wage,0,31,60,60
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,212,EAST 111 STREET,Manhattan,8,40.79430494,-73.9418647,No,Non Prevailing Wage,0,7,8,8
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,307,EAST 111 STREET,Manhattan,8,40.79374647,-73.93935879,No,Non Prevailing Wage,0,6,8,8
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,334,EAST 112 STREET,Manhattan,8,40.79367186,-73.93840541,No,Non Prevailing Wage,0,6,14,14
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,344,EAST 112 STREET,Manhattan,8,40.79347948,-73.93795054,No,Non Prevailing Wage,0,10,18,18
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,415,EAST 115 STREET,Manhattan,8,40.7952098,-73.93503797,No,Non Prevailing Wage,0,16,30,30
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,422,EAST 115 STREET,Manhattan,8,40.79476522,-73.93514675,No,Non Prevailing Wage,0,5,8,8
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,423,EAST 115 STREET,Manhattan,8,40.79511913,-73.93485748,No,Non Prevailing Wage,0,15,18,18
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,426,EAST 115 STREET,Manhattan,8,40.79468002,-73.93494819,No,Non Prevailing Wage,0,13,24,24
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,429,EAST 115 STREET,Manhattan,8,40.79507784,-73.93464804,No,Non Prevailing Wage,0,11,24,24
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,161,EAST 116 STREET,Manhattan,8,40.79861641,-73.94086408,No,Non Prevailing Wage,0,1,3,3
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,316,EAST 116 STREET,Manhattan,8,40.79637467,-73.93702325,No,Non Prevailing Wage,0,7,9,9
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,112,EAST 117 STREET,Manhattan,8,40.79956133,-73.94232965,No,Non Prevailing Wage,0,9,10,10
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,120,EAST 117 STREET,Manhattan,8,40.79944042,-73.94204803,No,Non Prevailing Wage,0,4,5,5
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,140,EAST 117 STREET,Manhattan,8,40.79920409,-73.94148479,No,Non Prevailing Wage,0,4,4,4
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,155,EAST 117 STREET,Manhattan,8,40.79927769,-73.94048425,No,Non Prevailing Wage,0,3,3,3
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,212,EAST 117 STREET,Manhattan,8,40.79815432,-73.93900082,No,Non Prevailing Wage,1,3,14,14
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,210,EAST 119 STREET,Manhattan,8,40.79940817,-73.93807504,No,Non Prevailing Wage,0,10,13,13
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,224,EAST 122 STREET,Manhattan,8,40.80115837,-73.93636858,No,Non Prevailing Wage,0,4,4,4
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,129,EAST 123 STREET,Manhattan,9,40.80343499,-73.93864922,No,Non Prevailing Wage,0,12,18,18
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,154,EAST 124 STREET,Manhattan,8,40.80336587,-73.93771376,No,Non Prevailing Wage,0,0,8,8
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,156,EAST 124 STREET,Manhattan,8,40.80333839,-73.93764877,No,Non Prevailing Wage,0,0,4,4
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,1691,LEXINGTON AVENUE,Manhattan,8,40.79228406,-73.94593657,No,Non Prevailing Wage,0,5,6,6
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,2026,LEXINGTON AVENUE,Manhattan,9,40.80346779,-73.93839996,No,Non Prevailing Wage,1,13,16,16
58891,HOPE EAST OF FIFTH HDFC INC.YR15.FY17,1618,MADISON AVENUE,Manhattan,9,40.79512065,-73.94873688,No,Non Prevailing Wage,0,6,8,8
63369,Brighton Houses Coop,500,BRIGHTWATER COURT,Brooklyn,48,40.57542344,-73.96209489,No,Non Prevailing Wage,0,0,193,193
60505,545 EAST 166TH ST,545,EAST 166 STREET,Bronx,16,40.82838215,-73.90652467,No,Non Prevailing Wage,8,8,41,41
63717,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,1,1
52774,JAMAICA CROSSING (HIGH-RISE),147-40,ARCHER AVENUE,Queens,27,40.70053681,-73.80678262,No,Non Prevailing Wage,0,0,539,539
52775,JAMAICA CROSSING (MID-RISE),148-10,ARCHER AVENUE,Queens,27,40.70053681,-73.80678262,No,Non Prevailing Wage,0,26,130,130
58955,STORY AVENUE WEST,1520,STORY AVENUE,Bronx,17,40.82046347,-73.87709359,No,Non Prevailing Wage,20,20,223,223
60779,888 FOUNTAIN AVENUE BUILDING A2,911,ERSKINE STREET,Brooklyn,42,40.6539552,-73.86679027,No,Non Prevailing Wage,27,80,267,267
58829,JDD COURT HDFC,576,EAST 165 STREET,Bronx,16,40.82551151,-73.90694423,No,Non Prevailing Wage,15,45,68,68
63373,Arverne View Apartments (AKA Ocean Village),105,BEACH 56 PLACE,Queens,31,40.59071662,-73.78749533,Yes,Prevailing Wage,0,0,40,40
63373,Arverne View Apartments (AKA Ocean Village),119,BEACH 56 PLACE,Queens,31,40.59071662,-73.78749533,Yes,Prevailing Wage,0,0,40,40
63373,Arverne View Apartments (AKA Ocean Village),129,BEACH 56 PLACE,Queens,31,40.59071662,-73.78749533,Yes,Prevailing Wage,0,0,32,32
63373,Arverne View Apartments (AKA Ocean Village),141,BEACH 56 PLACE,Queens,31,40.59071662,-73.78749533,Yes,Prevailing Wage,0,0,217,217
63373,Arverne View Apartments (AKA Ocean Village),102,BEACH 59 STREET,Queens,31,40.59071662,-73.78749533,Yes,Prevailing Wage,0,0,56,56
63373,Arverne View Apartments (AKA Ocean Village),116,BEACH 59 STREET,Queens,31,40.59071662,-73.78749533,Yes,Prevailing Wage,0,0,16,16
61016,10 MONTIETH STREET,1,MONTIETH STREET,Brooklyn,34,,,No,Non Prevailing Wage,0,0,100,500
63373,Arverne View Apartments (AKA Ocean Village),122,BEACH 59 STREET,Queens,31,40.59071662,-73.78749533,Yes,Prevailing Wage,0,0,40,40
63373,Arverne View Apartments (AKA Ocean Village),132,BEACH 59 STREET,Queens,31,40.59071662,-73.78749533,Yes,Prevailing Wage,0,0,32,32
63373,Arverne View Apartments (AKA Ocean Village),146,BEACH 59 STREET,Queens,31,40.59071662,-73.78749533,Yes,Prevailing Wage,0,0,206,206
63373,Arverne View Apartments (AKA Ocean Village),57-07,SHORE FRONT PARKWAY,Queens,31,40.59071662,-73.78749533,Yes,Prevailing Wage,0,0,198,198
63373,Arverne View Apartments (AKA Ocean Village),57-15,SHORE FRONT PARKWAY,Queens,31,40.59071662,-73.78749533,Yes,Prevailing Wage,0,0,216,216
63371,Scott Tower (HDC),3400,PAUL AVENUE,Bronx,11,40.87744457,-73.88888516,No,Non Prevailing Wage,0,0,352,352
63553,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
59004,541 4TH AVENUE,541,4 AVENUE,Brooklyn,39,40.66633139,-73.99163005,No,Non Prevailing Wage,0,0,27,135
63737,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,1,1
63554,CONFIDENTIAL,----,----,Brooklyn,36,,,No,Non Prevailing Wage,0,0,1,1
58926,517-525 WEST 45TH STREET (CURE),517,WEST 45 STREET,Manhattan,3,40.76222805,-73.99509786,No,Non Prevailing Wage,3,1,4,29
61713,845 GRAND ST,845,GRAND STREET,Brooklyn,34,40.71240889,-73.93983678,No,Non Prevailing Wage,0,0,8,40
63716,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,1,1
53557,EVERGREEN ESTATES,1125,EVERGREEN AVENUE,Bronx,17,40.82626973,-73.88083347,Yes,Non Prevailing Wage,0,0,39,40
53557,EVERGREEN ESTATES,1135,EVERGREEN AVENUE,Bronx,17,40.82657447,-73.88090519,Yes,Non Prevailing Wage,0,0,39,39
53557,EVERGREEN ESTATES,1145,EVERGREEN AVENUE,Bronx,17,40.82687921,-73.88097691,Yes,Non Prevailing Wage,0,0,39,40
53557,EVERGREEN ESTATES,1155,EVERGREEN AVENUE,Bronx,17,40.82718394,-73.88104502,Yes,Non Prevailing Wage,0,0,39,39
53557,EVERGREEN ESTATES,1165,EVERGREEN AVENUE,Bronx,17,40.82748868,-73.88111674,Yes,Non Prevailing Wage,0,0,38,39
53557,EVERGREEN ESTATES,1175,EVERGREEN AVENUE,Bronx,17,40.82779341,-73.88118485,Yes,Non Prevailing Wage,0,0,39,39
58793,PCMH. 500 GATES AVENUE,500,GATES AVENUE,Brooklyn,36,40.68653419,-73.94579876,No,Prevailing Wage,48,0,68,68
63335,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
63736,CONFIDENTIAL,----,----,Queens,21,,,No,Non Prevailing Wage,0,0,1,1
58631,603 JACKSON AVENUE,605,JACKSON AVENUE,Bronx,8,40.81482235,-73.9088486,No,Non Prevailing Wage,0,0,25,25
63339,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
63225,CONFIDENTIAL,----,----,Brooklyn,37,,,No,Non Prevailing Wage,0,0,1,1
63274,CONFIDENTIAL,----,----,Brooklyn,45,,,No,Non Prevailing Wage,0,0,1,1
59031,FAC RENAISSANCE LP.YR15.FY17,76,5 AVENUE,Brooklyn,39,40.68069571,-73.97779429,No,Non Prevailing Wage,2,3,6,6
59031,FAC RENAISSANCE LP.YR15.FY17,320,BERGEN STREET,Brooklyn,33,40.68298001,-73.98150002,No,Non Prevailing Wage,1,2,3,3
59031,FAC RENAISSANCE LP.YR15.FY17,322,BERGEN STREET,Brooklyn,33,40.68294981,-73.9814171,No,Non Prevailing Wage,2,8,11,11
59031,FAC RENAISSANCE LP.YR15.FY17,332,BERGEN STREET,Brooklyn,33,40.68276308,-73.98093762,No,Non Prevailing Wage,0,1,8,8
59031,FAC RENAISSANCE LP.YR15.FY17,643,PRESIDENT STREET,Brooklyn,39,40.67615098,-73.98130363,No,Non Prevailing Wage,1,7,10,10
59031,FAC RENAISSANCE LP.YR15.FY17,677,UNION STREET,Brooklyn,39,40.67736157,-73.98221541,No,Non Prevailing Wage,0,6,8,8
59031,FAC RENAISSANCE LP.YR15.FY17,680,UNION STREET,Brooklyn,39,40.67642543,-73.98111969,No,Non Prevailing Wage,0,7,10,10
59031,FAC RENAISSANCE LP.YR15.FY17,579,WARREN STREET,Brooklyn,33,40.6817201,-73.98112179,No,Non Prevailing Wage,0,7,8,8
53555,CROTONA ESTATES,1738,CROTONA PARK EAST,Bronx,17,40.83824685,-73.8882423,Yes,Non Prevailing Wage,0,0,50,51
53555,CROTONA ESTATES,1700,CROTONA PARK EAST,Bronx,17,40.83732288,-73.88928104,Yes,Non Prevailing Wage,0,0,102,103
53556,LONGFELLOW AVENUE HDFC,1690,LONGFELLOW AVENUE,Bronx,17,40.83527063,-73.88448896,Yes,Non Prevailing Wage,0,0,82,83
53556,LONGFELLOW AVENUE HDFC,1700,LONGFELLOW AVENUE,Bronx,17,40.83561625,-73.88428237,Yes,Non Prevailing Wage,0,0,53,55
65099,2346 PROSPECT AVENUE,2346,PROSPECT AVENUE,Bronx,15,40.85266503,-73.88293695,No,Non Prevailing Wage,0,0,9,41
64617,CONFIDENTIAL,----,----,Brooklyn,37,,,No,Non Prevailing Wage,0,0,2,2
61736,"RIVERSIDE CENTER, BUILDING 4",663,WEST 59 STREET,Manhattan,6,,,No,Non Prevailing Wage,0,0,49,214
61738,"RIVERSIDE CENTER, BUILDING 1",400,WEST 61 STREET,Manhattan,6,40.77345386,-73.99199568,No,Non Prevailing Wage,0,0,156,646
61741,"RIVERSIDE CENTER, BUILDING 3",10,RIVERSIDE BOULEVARD,Manhattan,6,40.77295435,-73.9925048,No,Non Prevailing Wage,0,0,64,272
63269,CONFIDENTIAL,----,----,Bronx,14,,,No,Non Prevailing Wage,0,0,1,1
58697,MONTAGUE PIERREPONT APARTMENTS,146,PIERREPONT STREET,Brooklyn,33,40.69447354,-73.99158324,No,Non Prevailing Wage,0,0,18,86
63368,Marion Avenue Residence,2681,MARION AVENUE,Bronx,15,40.86550105,-73.89034768,No,Non Prevailing Wage,0,0,100,100
63174,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
65064,126 INDIA REALTY LLC,126,INDIA STREET,Brooklyn,33,40.73206011,-73.95512137,No,Non Prevailing Wage,0,0,2,8
58658,LA CASA NUESTRA HDFC.YR15.FY17,2334,1 AVENUE,Manhattan,8,40.7982747,-73.93334466,No,Non Prevailing Wage,6,3,9,9
58658,LA CASA NUESTRA HDFC.YR15.FY17,1411,5 AVENUE,Manhattan,9,40.80026319,-73.94636352,No,Non Prevailing Wage,4,4,8,8
